Unidad,Litros,Gasto Combustible,Costo por litro,Kms Totales,Gasto Mantenimiento,CPK,TipoUnidad,Proyecto,Mes,TipoRuta
1628,1412981.28,27777789.707184,19.676172374999982,216688,15853.28,128.26572300812228,Poca actividad,LIVERPOOL,10,Corta
1628,1412981.28,27777789.707184,19.676172374999982,216688,15853.28,128.26572300812228,Poca actividad,LIVERPOOL,11,Corta
1630,288.0,5579.34912,19.37274,96,,58.11822,Poca actividad,LIVERPOOL,10,Corta
1633,6995.17,134912.570052,19.286532,1060,,127.27600948301887,Poca actividad,LIVERPOOL,10,Corta
1635,458.0,8872.71492,19.37274,36,,246.46430333333333,Poca actividad,LIVERPOOL,10,Corta
1639,1322791.05,25969402.656039,19.656380615384602,147277,16115.91,176.43976022080162,Poca actividad,LIVERPOOL,10,Corta
1639,1322791.05,25969402.656039,19.656380615384602,147277,16115.91,176.43976022080162,Poca actividad,LIVERPOOL,11,Corta
1640,549960.45,10775576.593335,19.606576799999978,89040,,121.01950351903639,Poca actividad,LIVERPOOL,10,Corta
1640,549960.45,10775576.593335,19.606576799999978,89040,,121.01950351903639,Poca actividad,LIVERPOOL,11,Corta
1641,554997.12,10869474.3296028,19.663893222222224,80316,19003.97,135.57047536733404,Poca actividad,LIVERPOOL,10,Corta
1641,554997.12,10869474.3296028,19.663893222222224,80316,19003.97,135.57047536733404,Poca actividad,LIVERPOOL,11,Corta
1649,1159789.86,22647880.411248,19.535417374999987,111056,15804.16,204.0743820347212,Poca actividad,LIVERPOOL,10,Corta
1649,1159789.86,22647880.411248,19.535417374999987,111056,15804.16,204.0743820347212,Poca actividad,LIVERPOOL,11,Corta
1665,111846.62,2187338.723235,19.583852200000003,125560,14974.38,17.539925957589997,Poca actividad,PROTRANS,10,Larga
1665,111846.62,2187338.723235,19.583852200000003,125560,14974.38,17.539925957589997,Poca actividad,PROTRANS,11,Larga
1670,5152.0,99726.82405,19.621886999999997,1790,61288.51,89.95270058659219,Poca actividad,CRISA LIB,12,Media
1682,405230.7,10024899.156426,24.166650833333332,65592,67512.43,153.86650180549455,Poca actividad,WALMAR VH,10,Larga
1682,405230.7,10024899.156426,24.166650833333332,65592,67512.43,153.86650180549455,Poca actividad,WALMAR VH,11,Larga
1682,405230.7,10024899.156426,24.166650833333332,65592,67512.43,153.86650180549455,Poca actividad,WALMAR VH,12,Larga
1682,405230.7,10024899.156426,24.166650833333332,65592,67512.43,153.86650180549455,Poca actividad,WALMAR VH,1,Larga
1682,405230.7,10024899.156426,24.166650833333332,65592,67512.43,153.86650180549455,Poca actividad,WALMAR VH,2,Larga
1683,3868721.82,75845247.727753,19.614447921874994,2154496,168415.58,35.28141305797411,Actividad media,PILGRIMS TEPO,10,Corta
1683,3868721.82,75845247.727753,19.614447921874994,2154496,168415.58,35.28141305797411,Actividad media,PILGRIMS TEPO,11,Corta
1683,3868721.82,75845247.727753,19.614447921874994,2154496,168415.58,35.28141305797411,Actividad media,PILGRIMS TEPO,12,Corta
1683,3868721.82,75845247.727753,19.614447921874994,2154496,168415.58,35.28141305797411,Actividad media,PILGRIMS TEPO,1,Corta
1683,3868721.82,75845247.727753,19.614447921874994,2154496,168415.58,35.28141305797411,Actividad media,PILGRIMS TEPO,2,Corta
1683,3868721.82,75845247.727753,19.614447921874994,2154496,168415.58,35.28141305797411,Actividad media,PILGRIMS TEPO,3,Corta
1685,1193145.3599999999,23376275.546205,19.591221707317068,786298,213741.21,30.001369399648734,Poca actividad,PILGRIMS TEPO,10,Corta
1685,1193145.3599999999,23376275.546205,19.591221707317068,786298,213741.21,30.001369399648734,Poca actividad,PILGRIMS TEPO,11,Corta
1685,1193145.3599999999,23376275.546205,19.591221707317068,786298,213741.21,30.001369399648734,Poca actividad,PILGRIMS TEPO,12,Corta
1685,1193145.3599999999,23376275.546205,19.591221707317068,786298,213741.21,30.001369399648734,Poca actividad,PILGRIMS TEPO,1,Corta
1685,1193145.3599999999,23376275.546205,19.591221707317068,786298,213741.21,30.001369399648734,Poca actividad,PILGRIMS TEPO,2,Corta
1685,1193145.3599999999,23376275.546205,19.591221707317068,786298,213741.21,30.001369399648734,Poca actividad,PEÑAFIEL TECAMAC,10,Corta
1685,1193145.3599999999,23376275.546205,19.591221707317068,786298,213741.21,30.001369399648734,Poca actividad,PEÑAFIEL TECAMAC,11,Corta
1685,1193145.3599999999,23376275.546205,19.591221707317068,786298,213741.21,30.001369399648734,Poca actividad,PEÑAFIEL TECAMAC,12,Corta
1685,1193145.3599999999,23376275.546205,19.591221707317068,786298,213741.21,30.001369399648734,Poca actividad,PEÑAFIEL TECAMAC,1,Corta
1685,1193145.3599999999,23376275.546205,19.591221707317068,786298,213741.21,30.001369399648734,Poca actividad,PEÑAFIEL TECAMAC,2,Corta
1688,5034698.37,98465968.065699,19.588723507042253,2781354,113067.64,35.44282234684941,Actividad media,PILGRIMS TEPO,10,Corta
1688,5034698.37,98465968.065699,19.588723507042253,2781354,113067.64,35.44282234684941,Actividad media,PILGRIMS TEPO,11,Corta
1688,5034698.37,98465968.065699,19.588723507042253,2781354,113067.64,35.44282234684941,Actividad media,PILGRIMS TEPO,12,Corta
1688,5034698.37,98465968.065699,19.588723507042253,2781354,113067.64,35.44282234684941,Actividad media,PILGRIMS TEPO,1,Corta
1688,5034698.37,98465968.065699,19.588723507042253,2781354,113067.64,35.44282234684941,Actividad media,PILGRIMS TEPO,2,Corta
1688,5034698.37,98465968.065699,19.588723507042253,2781354,113067.64,35.44282234684941,Actividad media,PILGRIMS TEPO,3,Corta
1688,5034698.37,98465968.065699,19.588723507042253,2781354,113067.64,35.44282234684941,Actividad media,PEÑAFIEL TECAMAC,10,Corta
1688,5034698.37,98465968.065699,19.588723507042253,2781354,113067.64,35.44282234684941,Actividad media,PEÑAFIEL TECAMAC,11,Corta
1688,5034698.37,98465968.065699,19.588723507042253,2781354,113067.64,35.44282234684941,Actividad media,PEÑAFIEL TECAMAC,12,Corta
1688,5034698.37,98465968.065699,19.588723507042253,2781354,113067.64,35.44282234684941,Actividad media,PEÑAFIEL TECAMAC,1,Corta
1688,5034698.37,98465968.065699,19.588723507042253,2781354,113067.64,35.44282234684941,Actividad media,PEÑAFIEL TECAMAC,2,Corta
1688,5034698.37,98465968.065699,19.588723507042253,2781354,113067.64,35.44282234684941,Actividad media,PEÑAFIEL TECAMAC,3,Corta
1689,6023480.9,118012584.626742,19.60825055,3411120,118314.97,34.631118106880436,Actividad media,PILGRIMS TEPO,10,Corta
1689,6023480.9,118012584.626742,19.60825055,3411120,118314.97,34.631118106880436,Actividad media,PILGRIMS TEPO,11,Corta
1689,6023480.9,118012584.626742,19.60825055,3411120,118314.97,34.631118106880436,Actividad media,PILGRIMS TEPO,12,Corta
1689,6023480.9,118012584.626742,19.60825055,3411120,118314.97,34.631118106880436,Actividad media,PILGRIMS TEPO,1,Corta
1689,6023480.9,118012584.626742,19.60825055,3411120,118314.97,34.631118106880436,Actividad media,PILGRIMS TEPO,2,Corta
1689,6023480.9,118012584.626742,19.60825055,3411120,118314.97,34.631118106880436,Actividad media,PILGRIMS TEPO,3,Corta
1693,643066.02,12550926.351375,19.525013333333316,112212,,111.8501261128489,Poca actividad,LIVERPOOL,10,Corta
1693,643066.02,12550926.351375,19.525013333333316,112212,,111.8501261128489,Poca actividad,LIVERPOOL,11,Corta
1695,1380683.9,27172170.45821,19.723293279069765,780880,102315.41,34.927883757056144,Poca actividad,PILGRIMS TEPO,10,Corta
1695,1380683.9,27172170.45821,19.723293279069765,780880,102315.41,34.927883757056144,Poca actividad,PILGRIMS TEPO,11,Corta
1695,1380683.9,27172170.45821,19.723293279069765,780880,102315.41,34.927883757056144,Poca actividad,PILGRIMS TEPO,12,Corta
1695,1380683.9,27172170.45821,19.723293279069765,780880,102315.41,34.927883757056144,Poca actividad,PILGRIMS TEPO,1,Corta
1697,3436043.4899999998,67188345.331635,19.587639934782604,1511008,199592.03,44.598001705904274,Actividad media,PILGRIMS TEPO,10,Corta
1697,3436043.4899999998,67188345.331635,19.587639934782604,1511008,199592.03,44.598001705904274,Actividad media,PILGRIMS TEPO,11,Corta
1697,3436043.4899999998,67188345.331635,19.587639934782604,1511008,199592.03,44.598001705904274,Actividad media,PILGRIMS TEPO,12,Corta
1697,3436043.4899999998,67188345.331635,19.587639934782604,1511008,199592.03,44.598001705904274,Actividad media,PILGRIMS TEPO,1,Corta
1697,3436043.4899999998,67188345.331635,19.587639934782604,1511008,199592.03,44.598001705904274,Actividad media,PILGRIMS TEPO,2,Corta
1697,3436043.4899999998,67188345.331635,19.587639934782604,1511008,199592.03,44.598001705904274,Actividad media,PILGRIMS TEPO,3,Corta
1698,4543.32,87904.83045119999,19.33955225,7712,,11.398447931950207,Poca actividad,SAYEXPO,1,Larga
1698,4543.32,87904.83045119999,19.33955225,7712,,11.398447931950207,Poca actividad,SAYEXPO,10,Larga
1701,1985257.54,42328255.853042,21.513116828124996,3186752,83341.03,13.308722135591976,Actividad media,WALMAR VH,10,Larga
1701,1985257.54,42328255.853042,21.513116828124996,3186752,83341.03,13.308722135591976,Actividad media,WALMAR VH,11,Larga
1701,1985257.54,42328255.853042,21.513116828124996,3186752,83341.03,13.308722135591976,Actividad media,WALMAR VH,12,Larga
1701,1985257.54,42328255.853042,21.513116828124996,3186752,83341.03,13.308722135591976,Actividad media,WALMAR VH,1,Larga
1701,1985257.54,42328255.853042,21.513116828124996,3186752,83341.03,13.308722135591976,Actividad media,WALMAR VH,2,Larga
1701,1985257.54,42328255.853042,21.513116828124996,3186752,83341.03,13.308722135591976,Actividad media,WALMAR VH,3,Larga
1704,3778258.58,74111969.407722,19.601775014285717,2365790,57536.579999999994,31.350840940118097,Actividad media,PILGRIMS TEPO,10,Corta
1704,3778258.58,74111969.407722,19.601775014285717,2365790,57536.579999999994,31.350840940118097,Actividad media,PILGRIMS TEPO,11,Corta
1704,3778258.58,74111969.407722,19.601775014285717,2365790,57536.579999999994,31.350840940118097,Actividad media,PILGRIMS TEPO,12,Corta
1704,3778258.58,74111969.407722,19.601775014285717,2365790,57536.579999999994,31.350840940118097,Actividad media,PILGRIMS TEPO,1,Corta
1704,3778258.58,74111969.407722,19.601775014285717,2365790,57536.579999999994,31.350840940118097,Actividad media,PILGRIMS TEPO,2,Corta
1704,3778258.58,74111969.407722,19.601775014285717,2365790,57536.579999999994,31.350840940118097,Actividad media,PILGRIMS TEPO,3,Corta
1705,2250332.63,46492253.343991,20.721643354838708,2980898,99699.58,15.630173499392127,Actividad media,WALMAR VH,10,Larga
1705,2250332.63,46492253.343991,20.721643354838708,2980898,99699.58,15.630173499392127,Actividad media,WALMAR VH,11,Larga
1705,2250332.63,46492253.343991,20.721643354838708,2980898,99699.58,15.630173499392127,Actividad media,WALMAR VH,12,Larga
1705,2250332.63,46492253.343991,20.721643354838708,2980898,99699.58,15.630173499392127,Actividad media,WALMAR VH,1,Larga
1705,2250332.63,46492253.343991,20.721643354838708,2980898,99699.58,15.630173499392127,Actividad media,WALMAR VH,2,Larga
1705,2250332.63,46492253.343991,20.721643354838708,2980898,99699.58,15.630173499392127,Actividad media,WALMAR VH,3,Larga
1711,248963.12,5142891.882212,20.524472833333334,217404,100.0,23.65638112551747,Poca actividad,PEÑAFIEL TECAMAC,10,Larga
1711,248963.12,5142891.882212,20.524472833333334,217404,100.0,23.65638112551747,Poca actividad,PEÑAFIEL TECAMAC,11,Larga
1711,248963.12,5142891.882212,20.524472833333334,217404,100.0,23.65638112551747,Poca actividad,PEÑAFIEL TECAMAC,12,Larga
1711,248963.12,5142891.882212,20.524472833333334,217404,100.0,23.65638112551747,Poca actividad,HISENSE DEDIC,10,Larga
1711,248963.12,5142891.882212,20.524472833333334,217404,100.0,23.65638112551747,Poca actividad,HISENSE DEDIC,11,Larga
1711,248963.12,5142891.882212,20.524472833333334,217404,100.0,23.65638112551747,Poca actividad,HISENSE DEDIC,12,Larga
1712,298156.48,6224532.190144,21.128840444444446,601722,62280.33,10.448035006438188,Poca actividad,SAYER,10,Larga
1712,298156.48,6224532.190144,21.128840444444446,601722,62280.33,10.448035006438188,Poca actividad,SAYER,11,Larga
1712,298156.48,6224532.190144,21.128840444444446,601722,62280.33,10.448035006438188,Poca actividad,SAYER,12,Larga
1714,305390.88,7799988.0983,25.760429416666668,72456,110553.09,109.17717219139891,Poca actividad,WALMAR VH,11,Larga
1714,305390.88,7799988.0983,25.760429416666668,72456,110553.09,109.17717219139891,Poca actividad,WALMAR VH,12,Larga
1714,305390.88,7799988.0983,25.760429416666668,72456,110553.09,109.17717219139891,Poca actividad,WALMAR VH,1,Larga
1714,305390.88,7799988.0983,25.760429416666668,72456,110553.09,109.17717219139891,Poca actividad,WALMAR VH,2,Larga
1714,305390.88,7799988.0983,25.760429416666668,72456,110553.09,109.17717219139891,Poca actividad,WALMAR VH,3,Larga
1715,2423234.24,50513259.2301092,20.9816204375,3219392,78154.64,15.714586440579215,Actividad media,WALMAR VH,10,Larga
1715,2423234.24,50513259.2301092,20.9816204375,3219392,78154.64,15.714586440579215,Actividad media,WALMAR VH,11,Larga
1715,2423234.24,50513259.2301092,20.9816204375,3219392,78154.64,15.714586440579215,Actividad media,WALMAR VH,12,Larga
1715,2423234.24,50513259.2301092,20.9816204375,3219392,78154.64,15.714586440579215,Actividad media,WALMAR VH,1,Larga
1715,2423234.24,50513259.2301092,20.9816204375,3219392,78154.64,15.714586440579215,Actividad media,WALMAR VH,2,Larga
1715,2423234.24,50513259.2301092,20.9816204375,3219392,78154.64,15.714586440579215,Actividad media,WALMAR VH,3,Larga
1716,494024.52,12430491.13278,25.193795,136476,68731.72,91.58550113411883,Poca actividad,WALMAR VH,10,Larga
1716,494024.52,12430491.13278,25.193795,136476,68731.72,91.58550113411883,Poca actividad,WALMAR VH,11,Larga
1716,494024.52,12430491.13278,25.193795,136476,68731.72,91.58550113411883,Poca actividad,WALMAR VH,12,Larga
1716,494024.52,12430491.13278,25.193795,136476,68731.72,91.58550113411883,Poca actividad,WALMAR VH,1,Larga
1716,494024.52,12430491.13278,25.193795,136476,68731.72,91.58550113411883,Poca actividad,WALMAR VH,2,Larga
1716,494024.52,12430491.13278,25.193795,136476,68731.72,91.58550113411883,Poca actividad,WALMAR VH,3,Larga
1717,473428.8,12232543.236,25.553202727272726,66176,81228.15,186.0760908184236,Poca actividad,WALMAR VH,10,Media
1717,473428.8,12232543.236,25.553202727272726,66176,81228.15,186.0760908184236,Poca actividad,WALMAR VH,11,Media
1717,473428.8,12232543.236,25.553202727272726,66176,81228.15,186.0760908184236,Poca actividad,WALMAR VH,12,Media
1717,473428.8,12232543.236,25.553202727272726,66176,81228.15,186.0760908184236,Poca actividad,WALMAR VH,1,Media
1717,473428.8,12232543.236,25.553202727272726,66176,81228.15,186.0760908184236,Poca actividad,WALMAR VH,2,Media
1717,473428.8,12232543.236,25.553202727272726,66176,81228.15,186.0760908184236,Poca actividad,WALMAR VH,3,Media
1718,435892.38,8534280.377623,19.677184750000002,207744,62339.88,41.38083534361041,Poca actividad,LIVERPOOL,10,Corta
1718,435892.38,8534280.377623,19.677184750000002,207744,62339.88,41.38083534361041,Poca actividad,LIVERPOOL,11,Corta
1718,435892.38,8534280.377623,19.677184750000002,207744,62339.88,41.38083534361041,Poca actividad,LIVERPOOL,12,Corta
1718,435892.38,8534280.377623,19.677184750000002,207744,62339.88,41.38083534361041,Poca actividad,LIVERPOOL,1,Corta
1718,435892.38,8534280.377623,19.677184750000002,207744,62339.88,41.38083534361041,Poca actividad,CIRCUITOS,10,Corta
1718,435892.38,8534280.377623,19.677184750000002,207744,62339.88,41.38083534361041,Poca actividad,CIRCUITOS,11,Corta
1718,435892.38,8534280.377623,19.677184750000002,207744,62339.88,41.38083534361041,Poca actividad,CIRCUITOS,12,Corta
1718,435892.38,8534280.377623,19.677184750000002,207744,62339.88,41.38083534361041,Poca actividad,CIRCUITOS,1,Corta
1718,435892.38,8534280.377623,19.677184750000002,207744,62339.88,41.38083534361041,Poca actividad,PISA DED GDL,10,Corta
1718,435892.38,8534280.377623,19.677184750000002,207744,62339.88,41.38083534361041,Poca actividad,PISA DED GDL,11,Corta
1718,435892.38,8534280.377623,19.677184750000002,207744,62339.88,41.38083534361041,Poca actividad,PISA DED GDL,12,Corta
1718,435892.38,8534280.377623,19.677184750000002,207744,62339.88,41.38083534361041,Poca actividad,PISA DED GDL,1,Corta
1718,435892.38,8534280.377623,19.677184750000002,207744,62339.88,41.38083534361041,Poca actividad,SAYIMPO,10,Corta
1718,435892.38,8534280.377623,19.677184750000002,207744,62339.88,41.38083534361041,Poca actividad,SAYIMPO,11,Corta
1718,435892.38,8534280.377623,19.677184750000002,207744,62339.88,41.38083534361041,Poca actividad,SAYIMPO,12,Corta
1718,435892.38,8534280.377623,19.677184750000002,207744,62339.88,41.38083534361041,Poca actividad,SAYIMPO,1,Corta
1719,633322.88,16338196.91392,25.606258461538463,96928,31037.99,168.88035349867943,Poca actividad,WALMAR VH,10,Larga
1719,633322.88,16338196.91392,25.606258461538463,96928,31037.99,168.88035349867943,Poca actividad,WALMAR VH,11,Larga
1719,633322.88,16338196.91392,25.606258461538463,96928,31037.99,168.88035349867943,Poca actividad,WALMAR VH,12,Larga
1719,633322.88,16338196.91392,25.606258461538463,96928,31037.99,168.88035349867943,Poca actividad,WALMAR VH,1,Larga
1719,633322.88,16338196.91392,25.606258461538463,96928,31037.99,168.88035349867943,Poca actividad,WALMAR VH,2,Larga
1720,995084.9400000001,19542992.638893,19.63859276315789,568214,130297.44999999998,34.62302950806034,Poca actividad,PIPAS,10,Corta
1720,995084.9400000001,19542992.638893,19.63859276315789,568214,130297.44999999998,34.62302950806034,Poca actividad,PIPAS,11,Corta
1720,995084.9400000001,19542992.638893,19.63859276315789,568214,130297.44999999998,34.62302950806034,Poca actividad,PIPAS,12,Corta
1720,995084.9400000001,19542992.638893,19.63859276315789,568214,130297.44999999998,34.62302950806034,Poca actividad,PIPAS,1,Corta
1720,995084.9400000001,19542992.638893,19.63859276315789,568214,130297.44999999998,34.62302950806034,Poca actividad,PIPAS,2,Corta
1720,995084.9400000001,19542992.638893,19.63859276315789,568214,130297.44999999998,34.62302950806034,Poca actividad,PILGRIMS TEPO,10,Corta
1720,995084.9400000001,19542992.638893,19.63859276315789,568214,130297.44999999998,34.62302950806034,Poca actividad,PILGRIMS TEPO,11,Corta
1720,995084.9400000001,19542992.638893,19.63859276315789,568214,130297.44999999998,34.62302950806034,Poca actividad,PILGRIMS TEPO,12,Corta
1720,995084.9400000001,19542992.638893,19.63859276315789,568214,130297.44999999998,34.62302950806034,Poca actividad,PILGRIMS TEPO,1,Corta
1720,995084.9400000001,19542992.638893,19.63859276315789,568214,130297.44999999998,34.62302950806034,Poca actividad,PILGRIMS TEPO,2,Corta
1721,1510593.75,30307455.484275,20.066660102040814,1962744,199050.35,15.542783895543687,Actividad media,WALMAR VH,10,Corta
1721,1510593.75,30307455.484275,20.066660102040814,1962744,199050.35,15.542783895543687,Actividad media,WALMAR VH,11,Corta
1721,1510593.75,30307455.484275,20.066660102040814,1962744,199050.35,15.542783895543687,Actividad media,WALMAR VH,12,Corta
1721,1510593.75,30307455.484275,20.066660102040814,1962744,199050.35,15.542783895543687,Actividad media,WALMAR VH,1,Corta
1721,1510593.75,30307455.484275,20.066660102040814,1962744,199050.35,15.542783895543687,Actividad media,WALMAR VH,2,Corta
1721,1510593.75,30307455.484275,20.066660102040814,1962744,199050.35,15.542783895543687,Actividad media,WALMAR VH,3,Corta
1722,1249359.92,25171650.88166,20.26475536363636,1506428,228884.34,16.86143328566649,Actividad media,WALMAR VH,10,Larga
1722,1249359.92,25171650.88166,20.26475536363636,1506428,228884.34,16.86143328566649,Actividad media,WALMAR VH,11,Larga
1722,1249359.92,25171650.88166,20.26475536363636,1506428,228884.34,16.86143328566649,Actividad media,WALMAR VH,12,Larga
1722,1249359.92,25171650.88166,20.26475536363636,1506428,228884.34,16.86143328566649,Actividad media,WALMAR VH,1,Larga
1722,1249359.92,25171650.88166,20.26475536363636,1506428,228884.34,16.86143328566649,Actividad media,WALMAR VH,2,Larga
1722,1249359.92,25171650.88166,20.26475536363636,1506428,228884.34,16.86143328566649,Actividad media,WALMAR VH,3,Larga
1723,957257.73,24352323.102679,25.324171238095236,242088,43076.049999999996,100.77079059135107,Poca actividad,WALMAR VH,10,Larga
1723,957257.73,24352323.102679,25.324171238095236,242088,43076.049999999996,100.77079059135107,Poca actividad,WALMAR VH,11,Larga
1723,957257.73,24352323.102679,25.324171238095236,242088,43076.049999999996,100.77079059135107,Poca actividad,WALMAR VH,12,Larga
1723,957257.73,24352323.102679,25.324171238095236,242088,43076.049999999996,100.77079059135107,Poca actividad,WALMAR VH,1,Larga
1723,957257.73,24352323.102679,25.324171238095236,242088,43076.049999999996,100.77079059135107,Poca actividad,WALMAR VH,2,Larga
1724,12283311.76,241208905.888128,19.605737576923076,2433392,105742.64,99.16801260468021,Actividad media,LIVERPOOL,10,Corta
1724,12283311.76,241208905.888128,19.605737576923076,2433392,105742.64,99.16801260468021,Actividad media,LIVERPOOL,11,Corta
1724,12283311.76,241208905.888128,19.605737576923076,2433392,105742.64,99.16801260468021,Actividad media,LIVERPOOL,12,Corta
1724,12283311.76,241208905.888128,19.605737576923076,2433392,105742.64,99.16801260468021,Actividad media,LIVERPOOL,1,Corta
1724,12283311.76,241208905.888128,19.605737576923076,2433392,105742.64,99.16801260468021,Actividad media,LIVERPOOL,2,Corta
1724,12283311.76,241208905.888128,19.605737576923076,2433392,105742.64,99.16801260468021,Actividad media,LIVERPOOL,3,Corta
1725,1027848.78,26260423.924392,25.53962265,266980,159878.72999999998,98.95985712185183,Poca actividad,WALMAR VH,10,Larga
1725,1027848.78,26260423.924392,25.53962265,266980,159878.72999999998,98.95985712185183,Poca actividad,WALMAR VH,11,Larga
1725,1027848.78,26260423.924392,25.53962265,266980,159878.72999999998,98.95985712185183,Poca actividad,WALMAR VH,12,Larga
1725,1027848.78,26260423.924392,25.53962265,266980,159878.72999999998,98.95985712185183,Poca actividad,WALMAR VH,1,Larga
1725,1027848.78,26260423.924392,25.53962265,266980,159878.72999999998,98.95985712185183,Poca actividad,WALMAR VH,2,Larga
1725,1027848.78,26260423.924392,25.53962265,266980,159878.72999999998,98.95985712185183,Poca actividad,WALMAR VH,3,Larga
1726,635055.2,16611577.632000001,26.16916666666667,94716,16840.22,175.5608118163774,Poca actividad,WALMAR VH,10,Media
1726,635055.2,16611577.632000001,26.16916666666667,94716,16840.22,175.5608118163774,Poca actividad,WALMAR VH,11,Media
1726,635055.2,16611577.632000001,26.16916666666667,94716,16840.22,175.5608118163774,Poca actividad,WALMAR VH,12,Media
1726,635055.2,16611577.632000001,26.16916666666667,94716,16840.22,175.5608118163774,Poca actividad,WALMAR VH,1,Media
1726,635055.2,16611577.632000001,26.16916666666667,94716,16840.22,175.5608118163774,Poca actividad,WALMAR VH,2,Media
1727,10527681.12,206179295.111088,19.596212810810812,1667146,28016.79,123.68881423767805,Actividad media,LIVERPOOL,10,Corta
1727,10527681.12,206179295.111088,19.596212810810812,1667146,28016.79,123.68881423767805,Actividad media,LIVERPOOL,11,Corta
1727,10527681.12,206179295.111088,19.596212810810812,1667146,28016.79,123.68881423767805,Actividad media,LIVERPOOL,12,Corta
1727,10527681.12,206179295.111088,19.596212810810812,1667146,28016.79,123.68881423767805,Actividad media,LIVERPOOL,1,Corta
1727,10527681.12,206179295.111088,19.596212810810812,1667146,28016.79,123.68881423767805,Actividad media,LIVERPOOL,2,Corta
1727,10527681.12,206179295.111088,19.596212810810812,1667146,28016.79,123.68881423767805,Actividad media,LIVERPOOL,3,Corta
1727,10527681.12,206179295.111088,19.596212810810812,1667146,28016.79,123.68881423767805,Actividad media,PISA DED GDL,10,Corta
1727,10527681.12,206179295.111088,19.596212810810812,1667146,28016.79,123.68881423767805,Actividad media,PISA DED GDL,11,Corta
1727,10527681.12,206179295.111088,19.596212810810812,1667146,28016.79,123.68881423767805,Actividad media,PISA DED GDL,12,Corta
1727,10527681.12,206179295.111088,19.596212810810812,1667146,28016.79,123.68881423767805,Actividad media,PISA DED GDL,1,Corta
1727,10527681.12,206179295.111088,19.596212810810812,1667146,28016.79,123.68881423767805,Actividad media,PISA DED GDL,2,Corta
1727,10527681.12,206179295.111088,19.596212810810812,1667146,28016.79,123.68881423767805,Actividad media,PISA DED GDL,3,Corta
1728,2752648.47,55212060.278466,20.061435983606557,2996015,115157.18,18.466936066229977,Actividad media,WALMAR VH,10,Larga
1728,2752648.47,55212060.278466,20.061435983606557,2996015,115157.18,18.466936066229977,Actividad media,WALMAR VH,11,Larga
1728,2752648.47,55212060.278466,20.061435983606557,2996015,115157.18,18.466936066229977,Actividad media,WALMAR VH,12,Larga
1728,2752648.47,55212060.278466,20.061435983606557,2996015,115157.18,18.466936066229977,Actividad media,WALMAR VH,1,Larga
1728,2752648.47,55212060.278466,20.061435983606557,2996015,115157.18,18.466936066229977,Actividad media,WALMAR VH,2,Larga
1728,2752648.47,55212060.278466,20.061435983606557,2996015,115157.18,18.466936066229977,Actividad media,WALMAR VH,3,Larga
1728,2752648.47,55212060.278466,20.061435983606557,2996015,115157.18,18.466936066229977,Actividad media,LIVERPOOL,10,Larga
1728,2752648.47,55212060.278466,20.061435983606557,2996015,115157.18,18.466936066229977,Actividad media,LIVERPOOL,11,Larga
1728,2752648.47,55212060.278466,20.061435983606557,2996015,115157.18,18.466936066229977,Actividad media,LIVERPOOL,12,Larga
1728,2752648.47,55212060.278466,20.061435983606557,2996015,115157.18,18.466936066229977,Actividad media,LIVERPOOL,1,Larga
1728,2752648.47,55212060.278466,20.061435983606557,2996015,115157.18,18.466936066229977,Actividad media,LIVERPOOL,2,Larga
1728,2752648.47,55212060.278466,20.061435983606557,2996015,115157.18,18.466936066229977,Actividad media,LIVERPOOL,3,Larga
1729,2114274.7,43761819.39629,20.706025476190476,3114153,153571.46,14.10187324010413,Actividad media,WALMAR VH,10,Larga
1729,2114274.7,43761819.39629,20.706025476190476,3114153,153571.46,14.10187324010413,Actividad media,WALMAR VH,11,Larga
1729,2114274.7,43761819.39629,20.706025476190476,3114153,153571.46,14.10187324010413,Actividad media,WALMAR VH,12,Larga
1729,2114274.7,43761819.39629,20.706025476190476,3114153,153571.46,14.10187324010413,Actividad media,WALMAR VH,1,Larga
1729,2114274.7,43761819.39629,20.706025476190476,3114153,153571.46,14.10187324010413,Actividad media,WALMAR VH,2,Larga
1729,2114274.7,43761819.39629,20.706025476190476,3114153,153571.46,14.10187324010413,Actividad media,WALMAR VH,3,Larga
1730,1988472.24,40904179.953813,20.73671475,2874600,130061.11,14.274765554794755,Actividad media,WALMAR VH,10,Larga
1730,1988472.24,40904179.953813,20.73671475,2874600,130061.11,14.274765554794755,Actividad media,WALMAR VH,11,Larga
1730,1988472.24,40904179.953813,20.73671475,2874600,130061.11,14.274765554794755,Actividad media,WALMAR VH,12,Larga
1730,1988472.24,40904179.953813,20.73671475,2874600,130061.11,14.274765554794755,Actividad media,WALMAR VH,1,Larga
1730,1988472.24,40904179.953813,20.73671475,2874600,130061.11,14.274765554794755,Actividad media,WALMAR VH,2,Larga
1730,1988472.24,40904179.953813,20.73671475,2874600,130061.11,14.274765554794755,Actividad media,WALMAR VH,3,Larga
1731,3780072.4,73958114.68621,19.540156909090907,1985610,90579.84999999999,37.29266801446911,Actividad media,PILGRIMS TEPO,10,Corta
1731,3780072.4,73958114.68621,19.540156909090907,1985610,90579.84999999999,37.29266801446911,Actividad media,PILGRIMS TEPO,11,Corta
1731,3780072.4,73958114.68621,19.540156909090907,1985610,90579.84999999999,37.29266801446911,Actividad media,PILGRIMS TEPO,12,Corta
